product_name,sugars_100g,proteins_100g,categories_tags,ingredients_text,primary_category
26 38,0.07,12.0,"en:meals,en:pizzas-pies-and-quiches,en:pizzas,en:vegetarian-pizzas,en:cheese-pizzas,en:five-cheese-pizza","Pâte (farine de blé tendre, eau, huile d'olive extra vierge, sel, levure), Sauce blanche (eau, crème de lait en poudre (proteines de lait, lait entier en poudre, amidon de mais modifié, sel), fromage bleu 7,9% équivalent à 1,7% du produit fini (lait, sel, ferment lactiques, presure microbienne, Penicillium roqueforti), huile de tournesol, poivre noir. amidon de mais) Fromage Mozzarella 16,4% (lait, sel, présure microbienne, ferments lactiques), Fromage Provolone piquant 5,8% (lait, sel, présure animale), Fromage Pecorino Romano AOP 29% (lait de brebis, sel, présure animale, ferments lactiques), Fromage Reibekase 2,9% (lait, sel, ferments lactiques, présure microbienne), huile de tournesol, Traces éventuelles de soja. ULIRA FINE",Other
MOA,6.0,0.0,en:dietary-supplements,"at Of which saturated arbohydrate Of which sugars otein alt &lt;0.0 REDIENTS: Water, mango (Mangifera indica) fruit puree, prune nus domesticus) fruit juice concentrate, pomegranate (Punica g fruit juice concentrate, blackberry (Rubus fruticosus) fruit juice trate, flavouring (fermented flax seed and oregano oil), pear (Pyn munis) fruit juice concentrate, cranberry (Vaccinium oxycoccus) e concentrate, sour cherry (Prunus cerasus) fruit juice concentra kcurrant (Ribes nigrum L) fruit juice concentrate, noni (Morinda olia) fruit juice concentrate, mangosteen (Garcinia mangostana) ee, goji (Lycium barbarum) berry puree, acai (Euterpe oleracea) b , aloe Vera (Aloe barbadensis) leaf gel, acerola cherry (Malpighi ra) fruit juice, dextrose, maltodextrin, peach (Prunus persica) fr concentrate, apple (Malus domestica) fruit juice concentrate, rberry (Sambucus nigra) fruit juice concentrate, natural flavouri ener (xanthan gum), Bergavit 40 bergamot (Citrus bergamia o & Poit.), reishi (Ganoderma lucidum) mushroom powder, shita inula edodes) mushroom powder, cordyceps (Cordyceps sinens room powder, almond mushroom (Agaricus blazei) powder, Lic e (Hericium erinaceus) mushroom powder, white tea (Camellia sis) leaf extract, black cumin (Nigella sativa) seed, maitake ala frondosa) mushroom powder, grape (Vitis vinifera) seed extr al strawberry flavouring, green tea (Camellia sinensis) leaf extm tener (steviol glycosides), black pepper (Piper nigrum) fruit ext perry (Vaccinium angustifolium) fruit puree, elderberry (Sambuc fruit puree, orange (Citrus sinensis) fruit puree, kelp (Ascophy sum) leaf powder, turmeric (Curcuma longa) rhizome powder. ommended daily dose: Drink one nouch (50 ml)",Other
Xtra-Cal Advanced,8.5,2.13,"en:dietary-supplements,en:vitamin-mineral-combinations","Carbonato de calcio, aglutinante (celulosa microcristalina), óxido de magnesio, citrato de calcio, desintegrante (croscarmelosa sódica), recubrimiento (hidroxipropil metilcelulosa, dióxido de titanio, glicerina), lubricante (ácido esteárico, estearato de magnesio), antiaglomerante (dióxido de silicio), sulfato de zinc, gluconato de cobre, vitamina D3.",Other
Préparation pour sandwich,0.4,12.6,,,Other
Rillettes de sanglier au Chouchen,0.0,16.0,"en:meats-and-their-products,en:spreads,en:meats,en:prepared-meats,en:salted-spreads,en:rillettes,en:potted-meats,fr:rillettes-de-viande-rouge,fr:rillettes-de-gibiers-de-chasse,en:wild-boar-rillettes",,Other
Lpm,0.0,25.0,,,Other
Tenders kfc,0.5,21.0,,,Other
Germidine solution 250ml,0.2,1.5,,,Other
Formula 1 nutritional shake mix fragola delight,33.0,35.0,"en:meals,en:dietary-supplements,en:meal-replacements","Hvetemel, vann, sammalt hvete 17 %, revne hvetekorn 8,5 %, linfrø 8,3 %, rugkli 5,6 %, hvetegluten, hvetekli 3,8 %, havregryn 1,0 %, solsikkekjerner, salt, surdeig 0,8 % (vann, sammalt rug 15 %), rapsolje, gjær, maltekstrakt (bygg), vegetabilsk emulgator (E 472e, E 471, E 322 (solsikkelecitin)), dekstrose, melbehandlingsmiddel (E 300), enzym.",Other
Madeleine,16.0,4.8,,,Other
Shake Mix Vanilla Flavour,29.6,36.0,en:dietary-supplements,"Soy Protein Isolate, Sugar, Fructose Powder, Whey Protein Concentrate, Lecithin Powder, Ca Powder, Calcium Caseinate, Potassium Chloride, Artificial vanilla flavouring substances, Diluent (Dicalcium P phosphate-INS 340 (ii), Papain Powder, Antioxidant (Ascorbyl palmitate - INS 304),  Emulsifier (Glyceryl monostearate - INS 471), Sweetener (Sucralose - INS 955), Stabilizer [Dipotassium hydroge INS. 341 (i)), Minerals ##, Sodium Caseinate, Vitamins&quot;, Psyllium Husk Powder, Zingiber officinale Rhizome",Other
Chocolate + Vanila Powder,20.8,36.0,"en:dietary-supplements,en:bodybuilding-supplements,en:protein-powders",,Other
pumpkin seeds,1.7,35.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:seeds,en:pumpkin-and-squash-plant-products,en:cucurbitacea-seeds,en:pumpkin-seeds-and-their-products,en:pumpkin-seeds",Pumpkin seeds,Beverages
Coop Donut Pinky 58g,1.51515151515152,5.0,,"Hvetemel, sukker, vegetabilsk olje og fett (palme, raps, solsikke , shea), vann, glukose sirup, dekstrose, gjær, hvetestivelse, soyamel, salt, emulgator(E 471, E 481, E 472e, E 322 fra raps, E 473), stabilisator (E 420, E 516), hevemiddel (E 450i, E 500ii), skummetmelkpulver, mysepulver (melk), fortykningsmiddel (E 406, E 414, E 410), farge (E 120, E 100, E 171), aroma, overflatebehandlingsmiddel (E 414, E 904).",Other
German fine bread,8.77,7.02,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads","Rye flour, water, whole wheat flour, bran flour, malt, molasses, rye meal, caraway seeds, salt, yeast.",Beverages
Tarte noix de coco,21.9,4.6,"en:sweet-pies,en:pies,en:coconut-pies",,Other
Strawberry Shortcake,55.0,5.0,,,Other
Pastilles neutres bio,0.45,0.69,en:bonbon-pastille,"Gomme d'acacia* (92.55%), inuline d'agave* (6%), carbonate de magnésium, beurre de cacao*(0.4%).  *Ingrédient issu de l'Agriculture Biologique.  Fabrication certifiée par Qualité France sas FR-BIO-10  Distribution certifiée par Ecocert sas FR-BIO-01",Other
Maceroni Cheese,1.6,6.75,,,Other
Takeaway Onion Bhajis,3.4,5.2,,,Other
Raspberry ripple ice-cream,19.8999996185303,3.09999990463257,"en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams",,Other
Banana chips,16.2790697674419,2.32558139534884,,,Other
Wieprozowina z zapiecka,0.9,25.0,,,Other
Thick Cut Chips,0.277777777777778,2.22222222222222,,,Other
Food Grade Corn,33.0,7.0,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits-and-crackers,en:biscuits,en:chocolate-biscuits,en:drop-cookies,en:chocolate-chip-cookies,en:chocolate-and-hazelnut-cookies","Farine de _blé_, sucre, _beurre_ concentré (soit 18% en beurre reconstitué), _oeufs_ frais, pâte de cacao, éclats de _noisette_ 4,2 %, poudre de _noisette_ 2,4%, carbonates d'ammonium, carbonates de sodium, diphosphates (_blé_), malt d'_orge_, _lait_ écrémé en poudre, sel, cacao maigre en poudre, émulsifiant lécithines (_soja_, tournesol), arômes, beurre de cacao",Sweets
Noix de coco râpé fine,6.66666666666667,6.66666666666667,,,Other
Tom tom et nana,3.5,0.5,,,Other
Macaron - Licornes,50.0,10.0,,,Other
Spirulina Powder,0.5,67.0,,,Other
Creme entière de Normandie,3.2,2.3,,,Other
Popping boba,32.0,0.0,,,Other
Brochette de poulet,9.5,19.0,,,Other
Turkey and Swiss,5.0,36.0,,,Other
Pain brioché kamut,2.0,3.0,,,Other
Pain au chocolat pur beurre x10,10.0,7.3,"en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:chocolate-croissant",,Sweets
Baci di Dama,0.0,4.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruit-salads",,Beverages
Madame Ashtroumlila Soins pour la peau,1.0,1.0,,,Other
Dark Chocolate Turbinado Sea Salt Almonds,12.0,3.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts","Dark Chocolate (Sugar, Chocolate Liquor, Cocoa Butter, Chocolate Liquor Processed With Alkali, Butterfat, Soy Lecithin (An Emulsifier), Natural Vanilla Flavor, Salt), Almonds, Sugar, Sea Salt, Water, Gum Arabic, Modified Starch (Tapioca).",Beverages
13 Nutrition Whey Protein,2.5,62.5,,,Other
Heidelbeerpulver,70.0,5.0,,,Other
Nuts,11.6999998092651,1.70000004768372,,,Other
nutritional yeast,2.0,34.0,,,Other
Papattes,1.0,100.0,,,Other
Veganes Protein,0.2,79.0,"en:dietary-supplements,en:bodybuilding-supplements,en:protein-powders","Hanfprotein*, Sonnenblumenprotein*, Ceylon-Zimtrindenpulver*,  Guarkernmehl*, Mandelprotein*, Favabohnenprotein, Leinsamenprotein*, Chiasamenprotein *Zutaten aus biologischer Erzeugung",Other
Harvest whole wheat bread,4.6511627906977,11.627906976744,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:sweet-snacks,en:sweet-pastries-and-pies,en:breads,en:viennoiseries,en:white-breads,en:chouquettes","WHOLE WHEAT FLOUR, WATER, WHEAT GLUTEN, HONEY, YEAST, EXPELLER PRESSED CANOLA OIL, WHEAT BRAN, CONTAINS LESS THAN 2% OF CULTURED WHOLE WHEAT FLOUR WITH VINEGAR (FOR FRESHNESS), SALT, SOY LECITHIN (AN EMULSIFIER), WHEAT STARCH, DISTILLED WHITE VINEGAR, ASCORBIC ACID, ENZYMES. CONTAINS: WHEAT, SOY.",Beverages
Salade de fruits,4.90000009536743,0.5,,,Other
Puntazos,4.9,5.8,,,Other
Chicken chips,0.699999988079071,14.8000001907349,,,Other
Hähnchengeschnetzeltes in Champignon-Rahmsoße,1.6,9.7,,,Other
Chai Latte,29.0,19.6666666666667,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:flavored-teas,en:chai-teas",,Beverages
Grass Fed Whey Protein,3.0,77.0,,,Other
Natural yoghurt,4.90000009536743,4.19999980926514,,,Other
Jalapeno Cheddar Pepperoni,1.81818181818182,18.1818181818182,,,Other
Turkey jerky,8.0,8.0,,,Other
Boulette sauce tomate basilic,0.330316742081448,2.03619909502262,,,Other
Croissant pure beurre X2,6.5,9.7,"en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants,en:butter-croissants","Farine de BLE, eau, beurre (LAIT) 22%, sucre, levure, gluten de BLE, sel, œuf, agent de traitement de la farine: acide ascorbique, enzymes, poudre de crème (LAIT), levain d'EPEAUTRE, farine de BLE malté, malt d ORGE.",Snacks
Croissant pur beurre,6.1,9.0,"en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants,en:butter-croissants",,Snacks
Spring onion,1.75,2.57,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:condiments,en:vegetables-based-foods,en:culinary-plants,en:aromatic-plants,en:fresh-foods,en:fresh-plant-based-foods,en:herbs,en:onions-and-their-products,en:fresh-vegetables,en:groceries",Spring Onions,Beverages
Red huevos rancheros burrito,1.40845070422535,8.45070422535211,,,Other
Biscuits For Cheese,2.7,6.6,,,Other
Cheesburger with bacon,3.46820809248555,16.7630057803468,,,Other
Soupe orzo et curcuma,11.764705882353,11.764705882353,,,Other
"Pate d'arachide Seaux 4,5kg",6.3,25.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:spreads,en:nuts-and-their-products,en:plant-based-spreads,en:oilseed-purees,en:legume-butters,en:nut-butters,en:peanut-butters",,Beverages
Peanut butter,5.5,26.3999996185303,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:spreads,en:plant-based-spreads,en:oilseed-purees,en:legume-butters,en:peanut-butters",,Beverages
Egg salad sandwich,4.0,13.0,,,Other
Roast Beef and Swiss - Nutrigood,5.0,18.0,,,Other
Blanc de poulet,0.5,21.0,,,Other
Cacao butter unrefined,0.0,0.0,,,Other
Sablés Coco Lait,35.0,6.6,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits,en:shortbread-cookies","Farine de blé 27.5%, chocolat au lait 22% (sucre, beurre de cacao, lait entier en poudre, pâte de cacao, émulsifiant : lécithines (soja), arôme naturel de vanille), sucre, noix de coco râpée 10%, œufs de poules élevées en plein air 9%, beurre concentré, huile de colza, poudres à lever carbonates de sodium - citrates de sodium (blé), lait écrémé en poudre, malt d'orge, sel, émulsifiant : lécithines (soja), arôme naturel de coco. Peut contenir des traces de graines de sésame et de fruits а сoque.",Sweets
Le tradition,1.25,20.9999990463257,,,Other
Aktiv Flakes,20.0,7.3,,,Other
"Cocoa, powder",0.5,28.0,"en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:cocoa-and-chocolate-powders,en:cocoa-powders",Cacao in polvere biologico,Sweets
Barbecue Protein Chips,4.40000009536743,38.0,"en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:meals,en:crisps",,Snacks
Cornetti integrali nocciola,15.2,9.2,,,Other
Citrus Miso Sesame Slaw,8.28571428571428,2.85714285714286,,,Other
Le Jambon de nos Régions,0.5,22.0,"en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:meals,en:crisps","Pea base (pea protein isolate 41%, lentil flour, potato starch, corn flour), sunflower oil, seasoning [onion powder, whey powder (milk), salt, sour cream powder (milk), cheese powder (cheese (milk), milk solids, emulsifier (disodium phosphate)), dextrose, yeast extract, natural flavouring, parsley herb flakes, acidity regulator (citric acid)], antioxidant (rosemary extract). May contain soybeans.",Snacks
"Peri Thighs with Spicy Cauliflower Rice, Chili Minted Peas & Peri Dip",2.19753086419753,11.6049382716049,,,Other
Protein Drink Mix,1.0,15.0,"en:meals,en:dietary-supplements,en:bodybuilding-supplements,en:protein-powders",,Other
Raisin Walnut Apple Bar,8.45070422535211,14.0845070422535,,"Nutrition Facts 8 servings per container serving size 1 bar (71g) unt per serving lories 200 % Daily Value* 25g 3% ed Fat 0g 0% 0g 1 0mg 0% 5% drate 35g 13% 5g 18% 6g ag Added Sugars 0%  UNBLEACHED HIGH GLUTEN ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, RAISINS, WHEAT BRAN, VITAL WHEAT GLUTEN, WHOLE WHEAT FLOUR, WALNUTS, DRIED APPLES, DATE PASTE, HONEY, YEAST, CINNAMON, SALT, GUAR GUM, MONOCALCIUM PHOSPHATE CONTAINS WHEAT, WALNUT MAY CONTAIN EGG, SOY, SESAME DIST ,  SOLD EXCLUSIVELY BY: TRADER JOE'S, MONROVIA, CA 91016 0% 4% 15% 2% ng lue (DV) tells you how much a nutrient at food contributes to a daily diet 2,000 day is used for general nutrition advice SKU# 000142 '0000&quot;1427 TRADEX JOES Raisin Matest hate",Other
Ti.nutre barretta proteica cioccolato,9.0,34.0,,,Other
Rebuild,34.0,51.0,"en:dietary-supplements,en:bodybuilding-supplements","Concentré de protéines de lait, concentré de protéines de lactosérum (dérivées du lait), fructose, saccharose, cacao maigre en poudre, L-glutamine, isolat de protéines de lactosérum (dérivées du lait), maltodextrine, arôme naturel, chlorure de sodium, correcteur d'acidité (citrate tripotassique), caséinate de calcium (dérivées du lait), triglycérides à chaînes moyennes, L-leucine, L-isoleucine, L-valine, L-ascorbate de sodium, épaississant (gomme guar), pyrophosphate ferrique, DL-alpha-tocophérol, D-pantothénate de calcium, chlorhydrate de pyridoxine, chlorhydrate de thiamine, riboflavine, D-biotine, cyanocobalamine.",Other
Bodylab Whey Protein,6.6,73.0,,,Other
Roast beef,2.96774197650212,6.7741935483871,,,Other
Bio Kakao Nibs,1.0,13.0,,,Other
Pain au chocolat pur beurre,12.4,8.6,"en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:chocolate-croissant",,Sweets
Latte machiato,2.86363645033403,1.59090909090909,,,Other
Burger de poulet,4.22222216924032,13.3333333333333,,,Other
Beignet chocolat,19.0,6.5,"en:snacks,en:sweet-snacks,en:sweet-fritters,fr:beignets-au-chocolat",,Snacks
FORMULA1 SAVEUR COOKIES ET CRÈME,9.4,39.0,"en:dietary-supplements,en:bodybuilding-supplements","Isolate de protéine de soja 40,8%, éclat de cookies (faine de blé, farine de riz, farine d’avoine, farine de malt, farine d’orge, sucre, cacao, farine de maïs, sel), émulsifiant (lécithine de soja),fructose, inuline, fibre d’avoine, polydextrose, huile de soja, épaississant (gomme guar, gomme xanthane, carraghénanes, pectines), son d’avoine, contré de protéine de lait, arômes (contenant du lait), citrate de calcium, dextrose, phosphate de potassium, chlorure de sodium, anti-agglomérant (dioxide de silicium), édulcorant (sucralose,acésulfame-k), huile de colza, oxyde de magnésium, racine au gingembre en poudre 0,08%",Other
Confiture extra de pêche blanche,56.0,1.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:peach-jams",,Beverages
Vegan 3K-Protein,1.20000004768372,83.6999969482422,,,Other
VEGAN 4K BLEND,2.0,78.0999984741211,,,Other
Paprika Süß,0.292397660818713,21.0526315789474,,Klasse Delikatesse Paprika Fruchtfleisch pinchless Herstellungsort: Region Kalocsa   Süß,Other
Herbalife 24,2.00000007947286,35.0,,,Other
Honduran king prawns M&S,0.4,23.3,"en:seafood,en:crustaceans,en:shrimps,en:prawns,en:deep-water-pink-shrimps,en:cooked-prawns",King Prawns (Crustacean) (80%). Tomatoes Garlic Purée (2.5%) Red Chillies (2.5%). • • . . Tomato Juice Tomato Paste Red Wine Vinegar Salt. Vegetable Oil (Sunflower/Rapeseed) Ground Paprika. Smoked Paprika Parsley Dried Red Peppers Cracked Black Pepper. • . For allergens see ingredients in bold.,Other
Confiture artisanale de Raphaël,55.0,0.4,,,Other
Vegane proteine,1.1,62.0,,,Other
Seitán a la plancha,1.090135,6.06635,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meat-alternatives,en:meat-analogues,en:seitan","Harina de trigo (gluten 15%), agua, salsa de soja (agua, semillas de soja, trigo integral, sal marina), aceite de girasol 0,9%, jengibre. Puede contener apio, mostaza, productos lácteos, productos a base de huevo, almendras y frutos de cáscara.",Beverages
Cappuccino duble choco,47.7,10.3,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:coffees,en:instant-beverages",,Beverages
